pack_id,pack_name,pack_round_type,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path,media_type,prompt_target,clue_source,primary_show_key,media_duration_ms,audio_clip_type
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0373,general,mcq,"Which song title matches this lyric excerpt:

Anything you do
Let it come from you
Then it will be new
Give us more to see.",Move On,Finishing the Hat,Sunday in the Park With George,Sunday,0,Move On,,"""Move On"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0374,general,mcq,"Which musical theatre song contains these lyrics:

As we pass
Through arrangements of shadows
Towards the verticals of trees
Forever...",Finishing the Hat,Sunday in the Park With George,Sunday,Move On,2,Sunday,,"""Sunday"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0375,general,mcq,"Which song are these lyrics from:

Made of flecks of light
And dark
And parasols...",Sunday,Finishing the Hat,Sunday in the Park With George,Move On,0,Sunday,,"""Sunday"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0376,general,mcq,"Name the song title from this lyric excerpt:

Well, there are worse things
Than staring at the water on a Sunday",Sunday,Sunday in the Park With George,Move On,Finishing the Hat,1,Sunday in the Park With George,,"""Sunday in the Park With George"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0377,general,mcq,"Which song title matches this lyric excerpt:

Who was at the zoo, George?
Who was at the zoo?
The monkeys and who, George?
The monkeys and who?",Finishing the Hat,Sunday,Move On,Sunday in the Park With George,3,Sunday in the Park With George,,"""Sunday in the Park With George"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0378,general,mcq,"Which musical theatre song contains these lyrics:

I don't know why I'm frightened
I know my way around here
The cardboard trees, the painted seas, the sound here...",As If We Never Said Goodbye,The Greatest Star Of All,With One Look,The Perfect Year,0,As If We Never Said Goodbye,,"""As If We Never Said Goodbye"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0379,general,mcq,"Which song are these lyrics from:

And this time will be bigger
And brighter than we knew it
So watch me fly, we all know I can do it...",The Perfect Year,With One Look,As If We Never Said Goodbye,The Greatest Star Of All,2,As If We Never Said Goodbye,,"""As If We Never Said Goodbye"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0380,general,mcq,"Name the song title from this lyric excerpt:

Sure I came out here to make my name
Wanted my pool, my dose of fame
Wanted my parking space at Warner's",Sunset Boulevard,With One Look,The Perfect Year,The Greatest Star Of All,0,Sunset Boulevard,,"""Sunset Boulevard"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0381,general,mcq,"Which song title matches this lyric excerpt:

She was sinking fast, I threw a rope
Now I have suits and she has hope
It seemed an elegant solution",With One Look,The Greatest Star Of All,The Perfect Year,Sunset Boulevard,3,Sunset Boulevard,,"""Sunset Boulevard"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0382,general,mcq,"Which musical theatre song contains these lyrics:

Once, you won't remember
If you said Hollywood, hers was the face you'd think of
Her face on every billboard
In just a single week, she's get ten thousand letters",The Greatest Star Of All,The Perfect Year,With One Look,As If We Never Said Goodbye,0,The Greatest Star Of All,,"""The Greatest Star Of All"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0383,general,mcq,"Which song are these lyrics from:

I don't need a crowded ballroom
Everything I want is here",Sunset Boulevard,With One Look,The Greatest Star Of All,The Perfect Year,3,The Perfect Year,,"""The Perfect Year"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0384,general,mcq,"Name the song title from this lyric excerpt:

It's New Year's Eve
And hopes are high
Dance one year in
Kiss one goodbye",The Perfect Year,The Greatest Star Of All,Sunset Boulevard,With One Look,0,The Perfect Year,,"""The Perfect Year"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0385,general,mcq,"Which song title matches this lyric excerpt:

No words can tell the stories my eyes tell
Watch me when I frown, you can't write that down",With One Look,Sunset Boulevard,The Perfect Year,The Greatest Star Of All,0,With One Look,,"""With One Look"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0386,general,mcq,"Which musical theatre song contains these lyrics:

This time I am staying, I'm staying for good
I'll be back to where I was born to be",With One Look,The Greatest Star Of All,The Perfect Year,Sunset Boulevard,0,With One Look,,"""With One Look"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0387,general,mcq,"Which song are these lyrics from:

Mercy no, sir, look closer,
You'll notice it's grocer!",Johanna,By the Sea,A Little Priest,Epiphany,2,A Little Priest,,"""A Little Priest"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0388,general,mcq,"Name the song title from this lyric excerpt:

Lovely bit of clerk? Maybe for a lark.
Then again there's sweep
If you want it cheap, and you like it dark!",A Little Priest,Johanna,Epiphany,By the Sea,0,A Little Priest,,"""A Little Priest"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0389,general,mcq,"Which song title matches this lyric excerpt:

I'll warm me bones on the esplanade,
Have tea and scones with me gay young blade,
Then I'll knit a sweater, while you write a letter
Unless we've got better to do-hoo!",Johanna,By the Sea,A Little Priest,Epiphany,1,By the Sea,,"""By the Sea"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0390,general,mcq,"Which musical theatre song contains these lyrics:

There's a hole in the world like a great black pit
And it's filled with people who are filled with shit
And the vermin of the world inhabit it.",By the Sea,Epiphany,A Little Priest,Johanna,1,Epiphany,,"""Epiphany"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0391,general,mcq,"Which song are these lyrics from:

Do they think that walls could hide you?
Even now, I'm at your window.
I am in the dark beside you,
Buried sweetly in your yellow hair!",By the Sea,A Little Priest,Johanna,Epiphany,2,Johanna,,"""Johanna"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0392,general,mcq,"Name the song title from this lyric excerpt:

Being close and being clever
Ain't like being true
I don't need to,
I would never hide a thing from you,",The Worst Pies in London,Not While I'm Around,By the Sea,A Little Priest,1,Not While I'm Around,,"""Not While I'm Around"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0393,general,mcq,"Which song title matches this lyric excerpt:

Demons are prowling everywhere, nowadays,
I'll send 'em howling,
I don't care, I got ways.",Not While I'm Around,The Worst Pies in London,A Little Priest,By the Sea,0,Not While I'm Around,,"""Not While I'm Around"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0394,general,mcq,"Which musical theatre song contains these lyrics:

Mrs. Mooney has a pie shop!
Does a business but I notice something weird.
Lately all her neighbors' cats have disappeared!",Not While I'm Around,By the Sea,A Little Priest,The Worst Pies in London,3,The Worst Pies in London,,"""The Worst Pies in London"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0395,general,mcq,"Which song are these lyrics from:

Is that just revolting,
All greasy and gritty?
It looks like it's moulting,",By the Sea,A Little Priest,Not While I'm Around,The Worst Pies in London,3,The Worst Pies in London,,"""The Worst Pies in London"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0396,general,mcq,"Name the song title from this lyric excerpt:

The minute you walked in the joint,
I could see you were a man of distinction",Whatever Lola Wants,Big Spender,Mein Herr,When You're Good to Mama,1,Big Spender,,"""Big Spender"" is from Sweet Charity.",,,text,song_title,lyric_excerpt,sweet_charity,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0397,general,mcq,"Which song title matches this lyric excerpt:

Good looking, so refined.
Say wouldn't you like to know
What's going on in my mind?",Whatever Lola Wants,Big Spender,Mein Herr,When You're Good to Mama,1,Big Spender,,"""Big Spender"" is from Sweet Charity.",,,text,song_title,lyric_excerpt,sweet_charity,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0398,general,mcq,"Which musical theatre song contains these lyrics:

Well, you don't interfere
when you're scared of the things you might hear.
Bet you think I should end this right now as you would do.
Well, my hard bitten friend, I am not you.",Wishing You Were Somehow Here Again,Take That Look Off Your Face,As If We Never Said Goodbye,Tell Me On A Sunday,1,Take That Look Off Your Face,,"""Take That Look Off Your Face"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,tell_me_on_a_sunday,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0399,general,mcq,"Which song are these lyrics from:

You would love to be right.
I bet you didn't sleep good last night,
Couldn't wait to bring all of that bad news to my door.",Tell Me On A Sunday,Take That Look Off Your Face,As If We Never Said Goodbye,Don't Cry for Me Argentina,1,Take That Look Off Your Face,,"""Take That Look Off Your Face"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,tell_me_on_a_sunday,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0400,general,mcq,"Name the song title from this lyric excerpt:

Don't write a letter when you want to leave
Don't call me at 3 a.m. from a friend's apartment",One More Angel in Heaven,Take That Look Off Your Face,Tell Me On A Sunday,All I Ask of You,2,Tell Me On A Sunday,,"""Tell Me On A Sunday"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,tell_me_on_a_sunday,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0401,general,mcq,"Which song title matches this lyric excerpt:

Don't want to fight day and night
Bad enough you're going",Take That Look Off Your Face,Tell Me On A Sunday,One More Angel in Heaven,All I Ask of You,1,Tell Me On A Sunday,,"""Tell Me On A Sunday"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,tell_me_on_a_sunday,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0402,general,mcq,"Which musical theatre song contains these lyrics:

I'd drink some sweet St Austell Ale
Then I'd weave a drunken trail",Shipping Out Tomorrow,Where Is Love,The Western Wind,A Little Life,3,A Little Life,,"""A Little Life"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0403,general,mcq,"Which song are these lyrics from:

I was born so close to dyin'
With barely breath for sighin'
That it hardly seems worth tryin'
To even live",Shipping Out Tomorrow,A Little Life,Where Is Love,The Western Wind,1,A Little Life,,"""A Little Life"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0404,general,mcq,"Name the song title from this lyric excerpt:

Time can heal and time can fly
And time can even pass us by
Sometimes we have time to kill
But in this moment time stands still",Shipping Out Tomorrow,A Little Life,The Western Wind,Reviewing the Situation,0,Shipping Out Tomorrow,,"""Shipping Out Tomorrow"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0405,general,mcq,"Which song title matches this lyric excerpt:

Elowen Keene sees Benjamin
And Benjamin Button sees Elowen
Across that hall of dancin' feet
Two star-crossed lovers' eyes do meet",The Western Wind,Reviewing the Situation,Shipping Out Tomorrow,A Little Life,2,Shipping Out Tomorrow,,"""Shipping Out Tomorrow"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0406,general,mcq,"Which musical theatre song contains these lyrics:

And oh, I will watch him as he grows
We'll build castles in the sand
And the tide will touch our toes
As I hold his little hand",Shipping Out Tomorrow,Who Will Buy,A Little Life,The Western Wind,3,The Western Wind,,"""The Western Wind"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0407,general,mcq,"Which song are these lyrics from:

The slumberin' sheep awoke from a dream
To find the water on the farm had started flowin' upstream
Millie Dyer was still waterin' her one foot man
When the water on the gnome poured back in the waterin' can",A Little Life,The Western Wind,Who Will Buy,Shipping Out Tomorrow,1,The Western Wind,,"""The Western Wind"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0408,general,mcq,"Name the song title from this lyric excerpt:

Safe behind these windows and these parapets of stone
Gazing at the people down below me
All my life I watch them as I hide up here alone
Hungry for the histories they show me",Out There,Santa Fe,Part of Your World,Corner of the Sky,0,Out There,,"""Out There"" is from The Hunchback of Notre Dame.",,,text,song_title,lyric_excerpt,the_hunchback_of_notre_dame,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0409,general,mcq,"Which song title matches this lyric excerpt:

It's a very ancient saying,
But a true and honest thought,
That if you become a teacher,
By your pupils you'll be taught",We Kiss in a Shadow,My Lord and Master,I Whistle a Happy Tune,Getting to Know You,3,Getting to Know You,,"""Getting to Know You"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0410,general,mcq,"Which musical theatre song contains these lyrics:

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet-not really by chance.",Shall We Dance,"Hello, Young Lovers",Something Wonderful,I Have Dreamed,1,"Hello, Young Lovers",,"""Hello, Young Lovers"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0411,general,mcq,"Which song are these lyrics from:

In these dreams I've loved you so
That by now I think I know
What it's like to be loved by you",Shall We Dance,I Have Dreamed,Something Wonderful,"Hello, Young Lovers",1,I Have Dreamed,,"""I Have Dreamed"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0412,general,mcq,"Name the song title from this lyric excerpt:

The result of this deception
Is very strange to tell
For when I fool the people I fear
I fool myself as well!",Getting to Know You,I Whistle a Happy Tune,My Lord and Master,We Kiss in a Shadow,1,I Whistle a Happy Tune,,"""I Whistle a Happy Tune"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0413,general,mcq,"Which song title matches this lyric excerpt:

Eyes that shine
Just for him-
So he thinks.
Just for him!",I Whistle a Happy Tune,I Have Dreamed,Getting to Know You,My Lord and Master,3,My Lord and Master,,"""My Lord and Master"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0414,general,mcq,"Which musical theatre song contains these lyrics:

Shall we still be together
With are arms around each other
And shall you be my new romance?",My Lord and Master,I Have Dreamed,"Hello, Young Lovers",Shall We Dance,3,Shall We Dance,,"""Shall We Dance"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0415,general,mcq,"Which song are these lyrics from:

So many men and girls,
Are in each others arms-
It made me think we might be
Similarly occupied",Shall We Dance,I Have Dreamed,My Lord and Master,"Hello, Young Lovers",0,Shall We Dance,,"""Shall We Dance"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0416,general,mcq,"Name the song title from this lyric excerpt:

He has a thousand dreams
That won't come true,
You know that he believes in them
And that's enough for you.",I Have Dreamed,Getting to Know You,Shall We Dance,Something Wonderful,3,Something Wonderful,,"""Something Wonderful"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0417,general,mcq,"Which song title matches this lyric excerpt:

We speak in a whisper,
Afraid to be heard;
When people are near,
We speak not a word.",We Kiss in a Shadow,Getting to Know You,My Lord and Master,I Whistle a Happy Tune,0,We Kiss in a Shadow,,"""We Kiss in a Shadow"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0418,general,mcq,"Which musical theatre song contains these lyrics:

And then he'll smile
His eyes light up and deep within the ground
Without a sound
A moment comes to life",See I'm Smiling,A Summer in Ohio,A Part of That,Moving Too Fast,2,A Part of That,,"""A Part of That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0419,general,mcq,"Which song are these lyrics from:

Handful after handful of Doritos
Circling the apartment, logging miles",A Part of That,Moving Too Fast,See I'm Smiling,A Summer in Ohio,0,A Part of That,,"""A Part of That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0420,general,mcq,"Name the song title from this lyric excerpt:

I could have a satchel full of dollar bills
Cures for all the nations ills
Pills to make a lion purr",The Schmuel Song,See I'm Smiling,A Summer in Ohio,A Part of That,2,A Summer in Ohio,,"""A Summer in Ohio"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0421,general,mcq,"Which song title matches this lyric excerpt:

Richard, who was with me, got uncharacteristically quiet
And he said, ""All things considered, I guess you don't have to buy it""",Moving Too Fast,A Part of That,See I'm Smiling,A Summer in Ohio,3,A Summer in Ohio,,"""A Summer in Ohio"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0422,general,mcq,"Which musical theatre song contains these lyrics:

When I walk in the room
There's a table of men
Always men - usually gay",Still Hurting,Climbing Uphill,Moving Too Fast,Shiksa Goddess,1,Climbing Uphill,,"""Climbing Uphill"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0423,general,mcq,"Which song are these lyrics from:

I will not be the girl stuck at home in the 'burbs
With the baby, the dog, and the garden of herbs",Shiksa Goddess,Moving Too Fast,Climbing Uphill,Still Hurting,2,Climbing Uphill,,"""Climbing Uphill"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0424,general,mcq,"Name the song title from this lyric excerpt:

And I guess he was cute
And I guess he was sweet
And I guess he was good in bed",See I'm Smiling,A Summer in Ohio,A Part of That,I Can Do Better Than That,3,I Can Do Better Than That,,"""I Can Do Better Than That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0425,general,mcq,"Which song title matches this lyric excerpt:

Think of what's great about me and you
Think of the bullshit we've both been through
Think of what's past because we can do better!",I Can Do Better Than That,See I'm Smiling,A Summer in Ohio,A Part of That,0,I Can Do Better Than That,,"""I Can Do Better Than That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0426,general,mcq,"Which musical theatre song contains these lyrics:

And you say, ""Oh, no
Step on the brakes
Do whatever it takes
But stop this train",Moving Too Fast,A Part of That,The Schmuel Song,A Summer in Ohio,0,Moving Too Fast,,"""Moving Too Fast"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0427,general,mcq,"Which song are these lyrics from:

I stole this sweater from a costume shop
It makes me look like Daisy Mae",A Summer in Ohio,See I'm Smiling,Moving Too Fast,A Part of That,1,See I'm Smiling,,"""See I'm Smiling"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0428,general,mcq,"Name the song title from this lyric excerpt:

No, Jamie, you do not have to go to another party
With the same twenty jerks you already know",A Summer in Ohio,A Part of That,See I'm Smiling,Still Hurting,2,See I'm Smiling,,"""See I'm Smiling"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0429,general,mcq,"Which song title matches this lyric excerpt:

I'm breaking my mother's heart
The longer I stand looking at you
The more I hear it splinter and crack
From ninety miles away",Moving Too Fast,Shiksa Goddess,Still Hurting,Climbing Uphill,1,Shiksa Goddess,,"""Shiksa Goddess"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0430,general,mcq,"Which musical theatre song contains these lyrics:

Jamie is over and Jamie is gone
Jamie's decided it's time to move on",Climbing Uphill,Still Hurting,Shiksa Goddess,See I'm Smiling,1,Still Hurting,,"""Still Hurting"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0431,general,mcq,"Which song are these lyrics from:

Go and hide and run away
Run away, run and find something better",Shiksa Goddess,Climbing Uphill,Still Hurting,Moving Too Fast,2,Still Hurting,,"""Still Hurting"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0432,general,mcq,"Name the song title from this lyric excerpt:

And the dress he made on that endless night
Was a dress that would make any soul take flight
Not a swatch, not a skein had gone to waste
Every ribbon and button ideally placed",Moving Too Fast,A Summer in Ohio,The Schmuel Song,Still Hurting,2,The Schmuel Song,,"""The Schmuel Song"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0433,general,mcq,"Which song title matches this lyric excerpt:

From the day we arrive on the planet
And blinking, step into the sun
There's more to see than can ever be seen
More to do than can ever be done",Can You Feel the Love Tonight,Hakuna Matata,I Just Can't Wait to Be King,Circle of Life,3,Circle of Life,,"""Circle of Life"" is from The Lion King.",,,text,song_title,lyric_excerpt,the_lion_king,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0434,general,mcq,"Which musical theatre song contains these lyrics:

It means no worries
For the rest of your days",Circle of Life,Hakuna Matata,Can You Feel the Love Tonight,I Just Can't Wait to Be King,1,Hakuna Matata,,"""Hakuna Matata"" is from The Lion King.",,,text,song_title,lyric_excerpt,the_lion_king,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0435,general,mcq,"Which song are these lyrics from:

There you see her,
sitting there across the way.
She don't got a lot to say,
But there's something about her.",Poor Unfortunate Souls,Kiss The Girl,Les Poissons,Under the Sea,1,Kiss The Girl,,"""Kiss The Girl"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0436,general,mcq,"Name the song title from this lyric excerpt:

Sacre bleu! What is this?
How on earth could I miss
Such a sweet little succulent crab?",Kiss The Girl,Under the Sea,Les Poissons,Poor Unfortunate Souls,2,Les Poissons,,"""Les Poissons"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0437,general,mcq,"Which song title matches this lyric excerpt:

Look at this trove
Treasures untold
How many wonders can one cavern hold?",Kiss The Girl,Poor Unfortunate Souls,Part of Your World,Under the Sea,2,Part of Your World,,"""Part of Your World"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0438,general,mcq,"Which musical theatre song contains these lyrics:

Now, it's happened once or twice
Someone couldn't pay the price
And I'm afraid I had to rake 'em 'cross the coals",Poor Unfortunate Souls,Part of Your World,Under the Sea,Kiss The Girl,0,Poor Unfortunate Souls,,"""Poor Unfortunate Souls"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0439,general,mcq,"Which song are these lyrics from:

The lute play the flute
The carp play the harp
The plaice play the bass and they soundin' sharp",Kiss The Girl,Les Poissons,Poor Unfortunate Souls,Under the Sea,3,Under the Sea,,"""Under the Sea"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0440,general,mcq,"Name the song title from this lyric excerpt:

Darling its better down where its wetter
Take it from me",Under the Sea,Kiss The Girl,Poor Unfortunate Souls,Les Poissons,0,Under the Sea,,"""Under the Sea"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0441,general,mcq,"Which song title matches this lyric excerpt:

They were followed by rows and rows
Of the finest virtuosos,
The cream of ev'ry famous band.",Seventy Six Trombones,Ya Got Trouble,Till There Was You,Marian the Librarian,0,Seventy Six Trombones,,"""Seventy Six Trombones"" is from The Music Man.",,,text,song_title,lyric_excerpt,the_music_man,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0442,general,mcq,"Which musical theatre song contains these lyrics:

Right here in River City.
Trouble with a capital ""T""
And that rhymes with ""P"" and that stands for pool!",Seventy Six Trombones,Till There Was You,Ya Got Trouble,"Pick-a-Little, Talk-a-Little",2,Ya Got Trouble,,"""Ya Got Trouble"" is from The Music Man.",,,text,song_title,lyric_excerpt,the_music_man,,
