waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0371,general,text,"Name the musical theatre song from these lyrics:

We got sunlight on the sand,
We got moonlight on the sea,
We got mangoes and bananas
You can pick right off the tree",,,,,,There Is Nothin' Like a Dame,,"""There Is Nothin' Like a Dame"" is from South Pacific.",,,text,song_title,lyric_excerpt,south_pacific,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0372,general,text,"Name the musical theatre song from these lyrics:

Studying a face,
Stepping back to look at a face
Leaves a little space in the way like a window,
But to see- it's the only way to see.",,,,,,Finishing the Hat,,"""Finishing the Hat"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0373,general,text,"Name the musical theatre song from these lyrics:

Anything you do
Let it come from you
Then it will be new
Give us more to see.",,,,,,Move On,,"""Move On"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0374,general,text,"Name the musical theatre song from these lyrics:

As we pass
Through arrangements of shadows
Towards the verticals of trees
Forever...",,,,,,Sunday,,"""Sunday"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0375,general,text,"Name the musical theatre song from these lyrics:

Made of flecks of light
And dark
And parasols...",,,,,,Sunday,,"""Sunday"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0376,general,text,"Name the musical theatre song from these lyrics:

Well, there are worse things
Than staring at the water on a Sunday",,,,,,Sunday in the Park With George,,"""Sunday in the Park With George"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0377,general,text,"Name the musical theatre song from these lyrics:

Who was at the zoo, George?
Who was at the zoo?
The monkeys and who, George?
The monkeys and who?",,,,,,Sunday in the Park With George,,"""Sunday in the Park With George"" is from Sunday in the Park with George.",,,text,song_title,lyric_excerpt,sunday_in_the_park_with_george,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0378,general,text,"Name the musical theatre song from these lyrics:

I don't know why I'm frightened
I know my way around here
The cardboard trees, the painted seas, the sound here...",,,,,,As If We Never Said Goodbye,,"""As If We Never Said Goodbye"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0379,general,text,"Name the musical theatre song from these lyrics:

And this time will be bigger
And brighter than we knew it
So watch me fly, we all know I can do it...",,,,,,As If We Never Said Goodbye,,"""As If We Never Said Goodbye"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0380,general,text,"Name the musical theatre song from these lyrics:

Sure I came out here to make my name
Wanted my pool, my dose of fame
Wanted my parking space at Warner's",,,,,,Sunset Boulevard,,"""Sunset Boulevard"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0381,general,text,"Name the musical theatre song from these lyrics:

She was sinking fast, I threw a rope
Now I have suits and she has hope
It seemed an elegant solution",,,,,,Sunset Boulevard,,"""Sunset Boulevard"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0382,general,text,"Name the musical theatre song from these lyrics:

Once, you won't remember
If you said Hollywood, hers was the face you'd think of
Her face on every billboard
In just a single week, she's get ten thousand letters",,,,,,The Greatest Star Of All,,"""The Greatest Star Of All"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0383,general,text,"Name the musical theatre song from these lyrics:

I don't need a crowded ballroom
Everything I want is here",,,,,,The Perfect Year,,"""The Perfect Year"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0384,general,text,"Name the musical theatre song from these lyrics:

It's New Year's Eve
And hopes are high
Dance one year in
Kiss one goodbye",,,,,,The Perfect Year,,"""The Perfect Year"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0385,general,text,"Name the musical theatre song from these lyrics:

No words can tell the stories my eyes tell
Watch me when I frown, you can't write that down",,,,,,With One Look,,"""With One Look"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0386,general,text,"Name the musical theatre song from these lyrics:

This time I am staying, I'm staying for good
I'll be back to where I was born to be",,,,,,With One Look,,"""With One Look"" is from Sunset Boulevard.",,,text,song_title,lyric_excerpt,sunset_boulevard,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0387,general,text,"Name the musical theatre song from these lyrics:

Mercy no, sir, look closer,
You'll notice it's grocer!",,,,,,A Little Priest,,"""A Little Priest"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0388,general,text,"Name the musical theatre song from these lyrics:

Lovely bit of clerk? Maybe for a lark.
Then again there's sweep
If you want it cheap, and you like it dark!",,,,,,A Little Priest,,"""A Little Priest"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0389,general,text,"Name the musical theatre song from these lyrics:

I'll warm me bones on the esplanade,
Have tea and scones with me gay young blade,
Then I'll knit a sweater, while you write a letter
Unless we've got better to do-hoo!",,,,,,By the Sea,,"""By the Sea"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0390,general,text,"Name the musical theatre song from these lyrics:

There's a hole in the world like a great black pit
And it's filled with people who are filled with shit
And the vermin of the world inhabit it.",,,,,,Epiphany,,"""Epiphany"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0391,general,text,"Name the musical theatre song from these lyrics:

Do they think that walls could hide you?
Even now, I'm at your window.
I am in the dark beside you,
Buried sweetly in your yellow hair!",,,,,,Johanna,,"""Johanna"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0392,general,text,"Name the musical theatre song from these lyrics:

Being close and being clever
Ain't like being true
I don't need to,
I would never hide a thing from you,",,,,,,Not While I'm Around,,"""Not While I'm Around"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0393,general,text,"Name the musical theatre song from these lyrics:

Demons are prowling everywhere, nowadays,
I'll send 'em howling,
I don't care, I got ways.",,,,,,Not While I'm Around,,"""Not While I'm Around"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0394,general,text,"Name the musical theatre song from these lyrics:

Mrs. Mooney has a pie shop!
Does a business but I notice something weird.
Lately all her neighbors' cats have disappeared!",,,,,,The Worst Pies in London,,"""The Worst Pies in London"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0395,general,text,"Name the musical theatre song from these lyrics:

Is that just revolting,
All greasy and gritty?
It looks like it's moulting,",,,,,,The Worst Pies in London,,"""The Worst Pies in London"" is from Sweeney Todd.",,,text,song_title,lyric_excerpt,sweeney_todd,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0396,general,text,"Name the musical theatre song from these lyrics:

The minute you walked in the joint,
I could see you were a man of distinction",,,,,,Big Spender,,"""Big Spender"" is from Sweet Charity.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0397,general,text,"Name the musical theatre song from these lyrics:

Good looking, so refined.
Say wouldn't you like to know
What's going on in my mind?",,,,,,Big Spender,,"""Big Spender"" is from Sweet Charity.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0398,general,text,"Name the musical theatre song from these lyrics:

Well, you don't interfere
when you're scared of the things you might hear.
Bet you think I should end this right now as you would do.
Well, my hard bitten friend, I am not you.",,,,,,Take That Look Off Your Face,,"""Take That Look Off Your Face"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0399,general,text,"Name the musical theatre song from these lyrics:

You would love to be right.
I bet you didn't sleep good last night,
Couldn't wait to bring all of that bad news to my door.",,,,,,Take That Look Off Your Face,,"""Take That Look Off Your Face"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0400,general,text,"Name the musical theatre song from these lyrics:

Don't write a letter when you want to leave
Don't call me at 3 a.m. from a friend's apartment",,,,,,Tell Me On A Sunday,,"""Tell Me On A Sunday"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0401,general,text,"Name the musical theatre song from these lyrics:

Don't want to fight day and night
Bad enough you're going",,,,,,Tell Me On A Sunday,,"""Tell Me On A Sunday"" is from Tell Me on a Sunday.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0402,general,text,"Name the musical theatre song from these lyrics:

I'd drink some sweet St Austell Ale
Then I'd weave a drunken trail",,,,,,A Little Life,,"""A Little Life"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0403,general,text,"Name the musical theatre song from these lyrics:

I was born so close to dyin'
With barely breath for sighin'
That it hardly seems worth tryin'
To even live",,,,,,A Little Life,,"""A Little Life"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0404,general,text,"Name the musical theatre song from these lyrics:

Time can heal and time can fly
And time can even pass us by
Sometimes we have time to kill
But in this moment time stands still",,,,,,Shipping Out Tomorrow,,"""Shipping Out Tomorrow"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0405,general,text,"Name the musical theatre song from these lyrics:

Elowen Keene sees Benjamin
And Benjamin Button sees Elowen
Across that hall of dancin' feet
Two star-crossed lovers' eyes do meet",,,,,,Shipping Out Tomorrow,,"""Shipping Out Tomorrow"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0406,general,text,"Name the musical theatre song from these lyrics:

And oh, I will watch him as he grows
We'll build castles in the sand
And the tide will touch our toes
As I hold his little hand",,,,,,The Western Wind,,"""The Western Wind"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0407,general,text,"Name the musical theatre song from these lyrics:

The slumberin' sheep awoke from a dream
To find the water on the farm had started flowin' upstream
Millie Dyer was still waterin' her one foot man
When the water on the gnome poured back in the waterin' can",,,,,,The Western Wind,,"""The Western Wind"" is from The Curious Case of Benjamin Button.",,,text,song_title,lyric_excerpt,the_curious_case_of_benjamin_button,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0408,general,text,"Name the musical theatre song from these lyrics:

Safe behind these windows and these parapets of stone
Gazing at the people down below me
All my life I watch them as I hide up here alone
Hungry for the histories they show me",,,,,,Out There,,"""Out There"" is from The Hunchback of Notre Dame.",,,text,song_title,lyric_excerpt,the_hunchback_of_notre_dame,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0409,general,text,"Name the musical theatre song from these lyrics:

It's a very ancient saying,
But a true and honest thought,
That if you become a teacher,
By your pupils you'll be taught",,,,,,Getting to Know You,,"""Getting to Know You"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0410,general,text,"Name the musical theatre song from these lyrics:

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet-not really by chance.",,,,,,"Hello, Young Lovers",,"""Hello, Young Lovers"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0411,general,text,"Name the musical theatre song from these lyrics:

In these dreams I've loved you so
That by now I think I know
What it's like to be loved by you",,,,,,I Have Dreamed,,"""I Have Dreamed"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0412,general,text,"Name the musical theatre song from these lyrics:

The result of this deception
Is very strange to tell
For when I fool the people I fear
I fool myself as well!",,,,,,I Whistle a Happy Tune,,"""I Whistle a Happy Tune"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0413,general,text,"Name the musical theatre song from these lyrics:

Eyes that shine
Just for him-
So he thinks.
Just for him!",,,,,,My Lord and Master,,"""My Lord and Master"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0414,general,text,"Name the musical theatre song from these lyrics:

Shall we still be together
With are arms around each other
And shall you be my new romance?",,,,,,Shall We Dance,,"""Shall We Dance"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0415,general,text,"Name the musical theatre song from these lyrics:

So many men and girls,
Are in each others arms-
It made me think we might be
Similarly occupied",,,,,,Shall We Dance,,"""Shall We Dance"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0416,general,text,"Name the musical theatre song from these lyrics:

He has a thousand dreams
That won't come true,
You know that he believes in them
And that's enough for you.",,,,,,Something Wonderful,,"""Something Wonderful"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0417,general,text,"Name the musical theatre song from these lyrics:

We speak in a whisper,
Afraid to be heard;
When people are near,
We speak not a word.",,,,,,We Kiss in a Shadow,,"""We Kiss in a Shadow"" is from The King and I.",,,text,song_title,lyric_excerpt,the_king_and_i,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0418,general,text,"Name the musical theatre song from these lyrics:

And then he'll smile
His eyes light up and deep within the ground
Without a sound
A moment comes to life",,,,,,A Part of That,,"""A Part of That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0419,general,text,"Name the musical theatre song from these lyrics:

Handful after handful of Doritos
Circling the apartment, logging miles",,,,,,A Part of That,,"""A Part of That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0420,general,text,"Name the musical theatre song from these lyrics:

I could have a satchel full of dollar bills
Cures for all the nations ills
Pills to make a lion purr",,,,,,A Summer in Ohio,,"""A Summer in Ohio"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0421,general,text,"Name the musical theatre song from these lyrics:

Richard, who was with me, got uncharacteristically quiet
And he said, ""All things considered, I guess you don't have to buy it""",,,,,,A Summer in Ohio,,"""A Summer in Ohio"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0422,general,text,"Name the musical theatre song from these lyrics:

When I walk in the room
There's a table of men
Always men - usually gay",,,,,,Climbing Uphill,,"""Climbing Uphill"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0423,general,text,"Name the musical theatre song from these lyrics:

I will not be the girl stuck at home in the 'burbs
With the baby, the dog, and the garden of herbs",,,,,,Climbing Uphill,,"""Climbing Uphill"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0424,general,text,"Name the musical theatre song from these lyrics:

And I guess he was cute
And I guess he was sweet
And I guess he was good in bed",,,,,,I Can Do Better Than That,,"""I Can Do Better Than That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0425,general,text,"Name the musical theatre song from these lyrics:

Think of what's great about me and you
Think of the bullshit we've both been through
Think of what's past because we can do better!",,,,,,I Can Do Better Than That,,"""I Can Do Better Than That"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0426,general,text,"Name the musical theatre song from these lyrics:

And you say, ""Oh, no
Step on the brakes
Do whatever it takes
But stop this train",,,,,,Moving Too Fast,,"""Moving Too Fast"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0427,general,text,"Name the musical theatre song from these lyrics:

I stole this sweater from a costume shop
It makes me look like Daisy Mae",,,,,,See I'm Smiling,,"""See I'm Smiling"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0428,general,text,"Name the musical theatre song from these lyrics:

No, Jamie, you do not have to go to another party
With the same twenty jerks you already know",,,,,,See I'm Smiling,,"""See I'm Smiling"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0429,general,text,"Name the musical theatre song from these lyrics:

I'm breaking my mother's heart
The longer I stand looking at you
The more I hear it splinter and crack
From ninety miles away",,,,,,Shiksa Goddess,,"""Shiksa Goddess"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0430,general,text,"Name the musical theatre song from these lyrics:

Jamie is over and Jamie is gone
Jamie's decided it's time to move on",,,,,,Still Hurting,,"""Still Hurting"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0431,general,text,"Name the musical theatre song from these lyrics:

Go and hide and run away
Run away, run and find something better",,,,,,Still Hurting,,"""Still Hurting"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0432,general,text,"Name the musical theatre song from these lyrics:

And the dress he made on that endless night
Was a dress that would make any soul take flight
Not a swatch, not a skein had gone to waste
Every ribbon and button ideally placed",,,,,,The Schmuel Song,,"""The Schmuel Song"" is from The Last Five Years.",,,text,song_title,lyric_excerpt,the_last_five_years,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0433,general,text,"Name the musical theatre song from these lyrics:

From the day we arrive on the planet
And blinking, step into the sun
There's more to see than can ever be seen
More to do than can ever be done",,,,,,Circle of Life,,"""Circle of Life"" is from The Lion King.",,,text,song_title,lyric_excerpt,the_lion_king,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0434,general,text,"Name the musical theatre song from these lyrics:

It means no worries
For the rest of your days",,,,,,Hakuna Matata,,"""Hakuna Matata"" is from The Lion King.",,,text,song_title,lyric_excerpt,the_lion_king,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0435,general,text,"Name the musical theatre song from these lyrics:

There you see her,
sitting there across the way.
She don't got a lot to say,
But there's something about her.",,,,,,Kiss The Girl,,"""Kiss The Girl"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0436,general,text,"Name the musical theatre song from these lyrics:

Sacre bleu! What is this?
How on earth could I miss
Such a sweet little succulent crab?",,,,,,Les Poissons,,"""Les Poissons"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0437,general,text,"Name the musical theatre song from these lyrics:

Look at this trove
Treasures untold
How many wonders can one cavern hold?",,,,,,Part of Your World,,"""Part of Your World"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0438,general,text,"Name the musical theatre song from these lyrics:

Now, it's happened once or twice
Someone couldn't pay the price
And I'm afraid I had to rake 'em 'cross the coals",,,,,,Poor Unfortunate Souls,,"""Poor Unfortunate Souls"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0439,general,text,"Name the musical theatre song from these lyrics:

The lute play the flute
The carp play the harp
The plaice play the bass and they soundin' sharp",,,,,,Under the Sea,,"""Under the Sea"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0440,general,text,"Name the musical theatre song from these lyrics:

Darling its better down where its wetter
Take it from me",,,,,,Under the Sea,,"""Under the Sea"" is from The Little Mermaid.",,,text,song_title,lyric_excerpt,the_little_mermaid,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0441,general,text,"Name the musical theatre song from these lyrics:

They were followed by rows and rows
Of the finest virtuosos,
The cream of ev'ry famous band.",,,,,,Seventy Six Trombones,,"""Seventy Six Trombones"" is from The Music Man.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0442,general,text,"Name the musical theatre song from these lyrics:

Right here in River City.
Trouble with a capital ""T""
And that rhymes with ""P"" and that stands for pool!",,,,,,Ya Got Trouble,,"""Ya Got Trouble"" is from The Music Man.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0443,general,text,"Name the musical theatre song from these lyrics:

No more talk of darkness,
Forget these wide-eyed fears",,,,,,All I Ask of You,,"""All I Ask of You"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0444,general,text,"Name the musical theatre song from these lyrics:

Say you love me every waking moment,
turn my head with talk of summertime...",,,,,,All I Ask of You,,"""All I Ask of You"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0445,general,text,"Name the musical theatre song from these lyrics:

Father once spoke of an angel
I used to dream he'd appear
Now as I sing, I can sense him
And I know he's here",,,,,,Angel of Music,,"""Angel of Music"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0446,general,text,"Name the musical theatre song from these lyrics:

Let your mind start a journey
Through a strange new world
Leave all thoughts of the world
You knew before",,,,,,Music of the Night,,"""Music of the Night"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0447,general,text,"Name the musical theatre song from these lyrics:

In all your fantasies, you always knew
That man and mystery were both in you",,,,,,The Phantom of the Opera,,"""The Phantom of the Opera"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0448,general,text,"Name the musical theatre song from these lyrics:

Recall those days, look back on all those times
Think of the things we'll never do",,,,,,Think of Me,,"""Think of Me"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0449,general,text,"Name the musical theatre song from these lyrics:

You were once my one companion
You were all that mattered
You were once a friend and father
Then my world was shattered",,,,,,Wishing You Were Somehow Here Again,,"""Wishing You Were Somehow Here Again"" is from The Phantom of the Opera.",,,text,song_title,lyric_excerpt,the_phantom_of_the_opera,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0450,general,text,"Name the musical theatre song from these lyrics:

It's astounding, time is fleeting
Madness takes its toll",,,,,,Time Warp,,"""Time Warp"" is from The Rocky Horror Show.",,,text,song_title,lyric_excerpt,the_rocky_horror_show,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0451,general,text,"Name the musical theatre song from these lyrics:

Let's start at the very beginning
A very good place to start",,,,,,Do-Re-Mi,,"""Do-Re-Mi"" is from The Sound of Music.",,,text,song_title,lyric_excerpt,the_sound_of_music,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0452,general,text,"Name the musical theatre song from these lyrics:

Small and white, clean and bright
You look happy to meet me",,,,,,Edelweiss,,"""Edelweiss"" is from The Sound of Music.",,,text,song_title,lyric_excerpt,the_sound_of_music,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0453,general,text,"Name the musical theatre song from these lyrics:

Raindrops on roses and whiskers on kittens
Bright copper kettles and warm woolen mittens",,,,,,My Favorite Things,,"""My Favorite Things"" is from The Sound of Music.",,,text,song_title,lyric_excerpt,the_sound_of_music,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0454,general,text,"Name the musical theatre song from these lyrics:

When the dog bites
When the bee stings
When I'm feeling sad",,,,,,My Favorite Things,,"""My Favorite Things"" is from The Sound of Music.",,,text,song_title,lyric_excerpt,the_sound_of_music,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0455,general,text,"Name the musical theatre song from these lyrics:

I go to the hills
When my heart is lonely.",,,,,,Sound of Music,,"""Sound of Music"" is from The Sound of Music.",,,text,song_title,lyric_excerpt,the_sound_of_music,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0456,general,text,"Name the musical theatre song from these lyrics:

Pick your left foot up
When your right one's down,
Come on legs keep movin'
Don't you lose no ground",,,,,,Ease on Down the Road,,"""Ease on Down the Road"" is from The Wiz.",,,text,song_title,lyric_excerpt,the_wiz,,
